category,admin_unit,name,year,variable,variable_full,value,unit,unit_short,source,url,flag
housing,city,Bratislava,2011,one_pers_household,Proportion of 1-person households,31.8,percent,%,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-407628_QID_32808F29_UID_-3F171EB0&layout=TIME,C,X,0;CITIES,L,Y,0;INDIC_UR,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-407628INDIC_UR,DE3004I;DS-407628INDICATORS,OBS_FLAG;&rankName1=INDIC-UR_1_2_-1_2&rankName2=INDICATORS_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=CITIES_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=ROLLING&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%24",
housing,city,Budapest,2011,one_pers_household,Proportion of 1-person households,41.4,percent,%,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-407628_QID_32808F29_UID_-3F171EB0&layout=TIME,C,X,0;CITIES,L,Y,0;INDIC_UR,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-407628INDIC_UR,DE3004I;DS-407628INDICATORS,OBS_FLAG;&rankName1=INDIC-UR_1_2_-1_2&rankName2=INDICATORS_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=CITIES_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=ROLLING&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%25",
housing,city,Katowice,2011,one_pers_household,Proportion of 1-person households,32.7,percent,%,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-407628_QID_32808F29_UID_-3F171EB0&layout=TIME,C,X,0;CITIES,L,Y,0;INDIC_UR,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-407628INDIC_UR,DE3004I;DS-407628INDICATORS,OBS_FLAG;&rankName1=INDIC-UR_1_2_-1_2&rankName2=INDICATORS_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=CITIES_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=ROLLING&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%26",
housing,city,Prague,2011,one_pers_household,Proportion of 1-person households,38.5,percent,%,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-407628_QID_32808F29_UID_-3F171EB0&layout=TIME,C,X,0;CITIES,L,Y,0;INDIC_UR,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-407628INDIC_UR,DE3004I;DS-407628INDICATORS,OBS_FLAG;&rankName1=INDIC-UR_1_2_-1_2&rankName2=INDICATORS_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=CITIES_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=ROLLING&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%27",
housing,city,Warsaw,2011,one_pers_household,Proportion of 1-person households,37.1,percent,%,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-407628_QID_32808F29_UID_-3F171EB0&layout=TIME,C,X,0;CITIES,L,Y,0;INDIC_UR,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-407628INDIC_UR,DE3004I;DS-407628INDICATORS,OBS_FLAG;&rankName1=INDIC-UR_1_2_-1_2&rankName2=INDICATORS_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=CITIES_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=ROLLING&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%28",
housing,city,Belgrade,2016,compl_dwellings,Completed dwellings,3167,number,No.,Municipalities and regions in the Republic of Serbia 2017,http://pod2.stat.gov.rs/ObjavljenePublikacije/G2017/pdfE/G20172023.pdf,
housing,city,Berlin,2016,compl_dwellings,Completed dwellings,13659,number,No.,Kleine Berlin Statitik 2017 (in English),https://www.statistik-berlin-brandenburg.de/produkte/kleinestatistik/AP_KleineStatistik_EN_2017_BE.pdf,
housing,city,Bratislava,2016,compl_dwellings,Completed dwellings,1952,number,No.,Regional Statistical Yearbook of Slovakia 2017,https://slovak.statistics.sk/wps/portal/!ut/p/z1/rVHLbsIwEPyWHjgabxIb20dTqiQUofJIIb5UjnEghTygKZS_b1L10IdAqtQ97a5mRzM7WOElVoU-ZmtdZ2Whd80cq97ThIW833ckAKMDCIfRYOLPhAME8OI7gI-ndxDO5YM_HZIGQLG6fv-IFVamqKt6g-MyedEbZIsOVK_JLttqk9kOHM_JQRcWfd1RKlwX3B6inFtEXC9BwmoHrRg1K5Om1DCvZa5MtsKxY6wgjAHSlDmICOAoISAQTYwjPEEEF_qnk99SWydwoWT7CfUBufVlQNgIgI98CqEMoqmYeB5I7xNwhWMclLnFM1vguFHDLqq5d_HimNkTjorykDc5zf5oNgA8xCpL8u7J5F3oOi5nPeI6hAvXa_o2-Ox5v1eySacsavtW4-U_x1PlUc69M9qm8jRPN7u1vLl5B470wak!/dz/d5/L2dBISEvZ0FBIS9nQSEh/,
housing,city,Budapest,2016,compl_dwellings,Completed dwellings,2777,number,No.,Hungarian Central Statistical Office,https://www.ksh.hu/docs/hun/xstadat/xstadat_eves/i_zrs003b.html,
housing,city,Katowice,2016,compl_dwellings,Completed dwellings,1675,number,No.,Statistical Office in Katowice,"http://katowice.stat.gov.pl/publikacje-i-foldery/roczniki-statystyczne/wojewodztwo-slaskie-2017-podregiony-powiaty-gminy,5,16.html",
housing,city,Prague,2016,compl_dwellings,Completed dwellings,6092,number,No.,Statistical Yearbook of Prague 2017,https://www.czso.cz/csu/czso/statistical-yearbook-of-prague-2017,
housing,city,Warsaw,2016,compl_dwellings,Completed dwellings,20119,number,No.,Statiistical Office in Warsaw,"http://warszawa.stat.gov.pl/publikacje-i-foldery/roczniki-statystyczne/wojewodztwo-mazowieckie-podregiony-powiaty-gminy-2017,5,14.html",
living_cost_index_low,city,Belgrade,2018,rent_index,Rent index,12.55,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Belgrade,2018,property_to_income,Property price to income ratio,21.71,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Belgrade,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,314.90,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Belgrade,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,600.25,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Belgrade,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,2177.53,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Berlin,2018,rent_index,Rent index,33.32,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Berlin,2018,property_to_income,Property price to income ratio,10.12,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Berlin,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,795.64,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Berlin,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,1560.96,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Berlin,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,5143.33,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Bratislava,2018,rent_index,Rent index,23.55,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Bratislava,2018,property_to_income,Property price to income ratio,12.62,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Bratislava,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,581.75,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Bratislava,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,1031.67,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Bratislava,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,2792.86,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Budapest,2018,rent_index,Rent index,17.95,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Budapest,2018,property_to_income,Property price to income ratio,14.32,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Budapest,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,421.18,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Budapest,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,766.46,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Budapest,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,2347.13,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Katowice,2018,rent_index,Rent index,12.75,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Katowice,2018,property_to_income,Property price to income ratio,6.45,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Katowice,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,317.35,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Katowice,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,491.88,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Katowice,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,1037.06,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Prague,2018,rent_index,Rent index,25.89,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Prague,2018,property_to_income,Property price to income ratio,16.74,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Prague,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,640.86,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Prague,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,1116.20,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Prague,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,4258.88,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_index_low,city,Warsaw,2018,rent_index,Rent index,22.67,index,index,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Rent Index is an estimation of prices of renting apartments in the city compared to New York City. If Rent index is 80, Numbeo estimates that price of rents in that city is on an average 20% less than the price in New York."
living_cost_index_low,city,Warsaw,2018,property_to_income,Property price to income ratio,11.58,ratio,ratio,Numbeo,https://www.numbeo.com/,"Extracted: 2018-03-30; Price to Income Ratio is the basic measure for apartment purchase affordability (lower is better). It is generally calculated as the ratio of median apartment prices to median familial disposable income, expressed as years of income (although variations are used also elsewhere). Our formula assumes and uses (1) net disposable family income, as defined as 1.5 * the average net salary (50% is assumed percentage of women in the workforce) (2) median apartment size is 90 square meters (3) price per square meter (the formula uses) is the average price of square meter in the city center and outside of the city center."
living_cost,city,Warsaw,2018,appartm_rent_one,Apartment rent (1 bedroom) in city centre,541.98,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Warsaw,2018,appartm_rent_three,Apartment rent (3 bedrooms) in city centre,958.62,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost,city,Warsaw,2018,appartm_price_m2,Price per square meter to buy apartment in city centre,2574.78,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-03-30
living_cost_prod,city,Belgrade,2018,restaur_meal,"Meal for 2 people, mid-range restaurant, three-course",25.49,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,beer,Domestic beer (0.5 liter draught),1.53,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,ticket,One-way ticket on local transport,0.76,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,monthly_pass,Monthly pass – regular price,27.19,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,gasoline,Gasoline (1 liter),1.27,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,mobile_tariff,1 min. of prepaid mobile tariff local (no discounts or plans),0.10,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Belgrade,2018,internet,"Internet (60 Mbps or more, unlimited data, cable/ADSL)",20.46,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost,city,Belgrade,2018,salary,Average monthly net salary,395.98,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Berlin,2018,restaur_meal,"Meal for 2 people, mid-range restaurant, three-course",41.00,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Berlin,2018,beer,Domestic beer (0.5 liter draught),3.50,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Berlin,2018,ticket,One-way ticket on local transport,2.80,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Berlin,2018,monthly_pass,Monthly pass – regular price,81.00,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
living_cost_prod,city,Berlin,2018,gasoline,Gasoline (1 liter),1.35,Euro,EUR,Numbeo,https://www.numbeo.com/,Extracted: 2018-07-02
